176753	27	4	96350 101681 102981 112728 115835 123249 133693 156183
133780	10	5	131930 152445
146642	51	12	159557 161405
100438	18	6	133681 156480 158028
107682	8	4	106507 130202 143186 154737
113868	30	7	149756 159380 162271
121122	13	6	117461 140862 144475
121159	35	11	146221 146616
121799	12	5	122048 144475
125986	10	5	118906 124482 135672 154484
126420	33	12	152928 156486
131658	82	23	157804 158028 158050 160747
151645	42	11	153086 154277
152838	36	12	154277 156005
158254	39	8	124482 134352 140577 142646 144714 153086 156066 157631
123085	9	4	101489 126157 134045 138382
125543	13	6	157804 157975 158351
148030	6	4	121477 158050
152067	24	4	124638 130333 135039 137293 137366 156175
100289	11	6	148291 150005
2008	78	22	155853 156391 156469 156619
100060	34	9	138675 141941 146276 154484 157975 158727 159048
135166	31	11	157975 162047
105801	82	30	156480 160747 162271
110194	49	15	146281 158295 160747 162047 162271
114760	60	16	152446 152948 153276 157275 162271
183911	29	5	131412 141597 146144 150655
100138	17	7	147649 157246
122942	9	5	124638 131347
150344	15	6	146708 153972
150401	14	6	124482 134534
157432	39	11	156523 159902
167038	37	9	130333 132358 133854 134916 136222 140064 143733 145221 150258 155886
169756	95	19	148457 152224 152746 156464 156480 161544 162271
131980	8	4	127668 137499 157454
149186	60	21	154277 158109 161046
121453	24	8	153242 160747
169180	20	6	146703 148789 153086
166572	32	9	136242 154485 156480 158050 160256 160917
169948	63	12	144376 148513 148846 154709 156081 158109 161342
101708	8	4	131253 138732 160858
152085	29	7	67279 72315 78729 80480 92041 103480 115835 130271 134534 146144 147353 156480 158028
1561	25	9	127362 127388 127928 133171
142628	42	11	136188 145014 146325 153163 154077 156113 158580
143884	11	4	124638 135493 136955 146992
103190	8	4	133412 141263
106473	38	14	147771 156895
107304	26	10	148614 151104 154746 160972
109953	33	11	150655 162047
112488	34	13	150655 154484 155973 157085 158109 161542
113045	12	5	147174 154515 162047
115008	33	12	159198 162047
116969	11	5	140370 148457 154515
128981	29	9	161544 162067
128991	30	12	151605 162047
135854	7	4	125371 136788 144856
139419	37	9	130333 131046 144371 153895
140511	38	14	144209 146516 151018
1052	34	8	157222 158917
1115	31	7	143606 154229 156324 158917 162418
1118	20	7	145583 154229 158917
1137	50	17	156129 158917
1145	44	12	150786 154229 156324 158917
1146	25	8	156480 158307 158917
1157	27	11	133731 146163 152145 158747 160619
1165	25	6	143030 152396 153338 154229 157521 158488 158917 162418
136932	17	6	123689 124482 131551 143049
140856	12	4	127542 144475 144999 147466 154396
148388	11	5	109090 115102 125371 153969
159719	9	4	135672 158727
170959	59	11	157743 157975
142388	19	5	130333 150888 153517 158226
105717	12	5	127400 161542
133697	10	4	130333 135672 155812 156433 156975
178079	10	4	123832 126367 130333 134681 158984
184165	25	5	123832 126363 130333 134681 138326 148759 150258 155242 158109
1871	52	18	156480 157060 158488
129078	24	8	132838 135664 152292
158314	15	5	135672 141420 144646
1851	9	5	144661 156940
145344	10	5	132838 157501
101186	83	27	155239 157490
102294	20	8	142843 148759
117588	11	6	122400 158772
118908	12	5	150655 158109
115669	24	10	153382 156480
130588	42	8	146708 146726 154515 158226
113039	10	5	103611 113623
127158	47	15	152923 158050 159437
146212	10	5	103048 108453 108821 115548
175231	19	6	104452 142682 153242 155179
1864	85	33	155853 159618 160317 161486
163496	32	9	156480 157975 158727
165673	8	4	140406 162067
142538	29	10	160659 161286
172511	35	6	147174 157019 158109
173963	17	6	99096 123569 124818
103008	6	4	109090 147135
108473	9	4	150604 157937
143420	12	5	122043 139105 150604
146317	11	4	111664 113091 128192 134627
155671	7	4	72315 99410 150604
169762	32	10	157743 158028
176697	6	4	120897 137293
179593	15	4	94799 110176 153242 159162
183699	28	5	146764 154044 157975 158727 159517
156819	43	9	141420 152431 152746 159437 162271
183497	37	5	152923 156533 158706
104099	17	7	146325 150293
104671	17	6	139181 140862 144322 149662
115687	19	6	92046 93359 99563 111451 118041 125773 137293 138288 160747
116909	7	4	137293 144475
163048	9	4	133068 136221
103982	31	11	147466 150293
105252	13	5	141710 144475
106590	13	6	146297 147135
110380	24	8	150549 155824
111647	17	8	132770 146144 154020
114888	8	4	118034 133628
118109	10	4	117911 135469 140838 143000
121117	14	4	140337 145442 148546
122908	33	6	151009 151668 154269 156183 158099 159048
129317	8	4	140862 162047
129358	19	9	159417 162067
132719	8	4	135340 144475
134499	14	5	140862 142793 144475
135442	75	24	157501 162047
142056	12	4	121438 125197 137655
142947	8	4	141260 144475 160747
142975	22	6	155512 160321
145584	22	6	140862 144475
155980	8	4	108863 122029 151902 161542
157387	20	6	155151 161477
158092	37	9	154484 160024 161091
159462	13	6	146703 147935
165859	34	9	153082 158794 158999 162067
168026	64	20	141830 143337 158999 162067
168040	28	7	112341 117395 118906 121438 127741 132569 143337
168278	34	8	127710 134611 143102 148510 148789 156183
171331	9	4	132651 135672 158109
172927	9	4	113226 125773 140862
176923	26	6	141420 142257 152883 156183
184315	18	4	152134 152371 158109
160700	19	5	154277 157501
115929	11	5	117472 124172
117488	16	5	133681 143515 156480 158028
136580	13	5	106065 127446 144422 144509 158995
169666	16	4	140449 140472 153086 156480 161406
132335	41	12	150496 154484 162047
163955	44	11	124767 125809 126637 128144 130202 132227 135786 137293 143568 155151 156464
170241	16	5	142111 155102 160062
171113	27	6	109731 110156 111451 116233 116500 127451 130340 131116 136540 137293 147353 147952 152431
2317	53	19	149767 150566 158028 158177
2343	9	4	132789 157878
118206	13	6	111249 132976 138606
142113	35	11	146708 162235
169694	9	4	145823 148091 149756
107359	13	4	132976 139105 146338 150604
104903	24	7	134229 135664 154737 158295
107537	23	10	150655 157494
112381	31	12	151488 162047
128608	13	6	132031 142226
135462	11	4	91436 112260 113829 143173 147937
107848	9	4	118674 121477 156629
112288	25	6	134307 156480
127156	26	6	144711 145307 148991 150888 159437 160321 162271
132614	20	5	84625 92046 116622 120657 140348
151707	42	9	137293 148991 160473
151933	71	16	133500 134045 134540 137293 147353 147750 147952 148457 152128 154277 154515
163547	28	4	87100 99774 103126 109168 115037 117798 121888 126367 137293 144189 147952 149249 154277 158028
176073	28	6	144980 145821 146144
179091	23	4	112824 126157 130910 131429 133685 137293 142257 145307 153962 156183
179299	13	4	87895 98443 118354 137364
185999	14	4	156480 158727 159847 161841
108893	7	4	137293 140862
168090	20	7	144741 159482
121109	28	10	145672 146755 154397 159208
170127	10	5	135672 142720
132159	9	4	115548 131347 159437
148853	8	4	146144 158226
163691	12	4	121477 148695
170907	49	8	141420 152883
186305	42	4	131412 131429 135493 136141 137366 141653 146475
149650	74	21	159639 160858 162235
150296	14	5	130333 134681 135672
183397	34	8	156480 158727 159517
170407	28	6	145672 146475 153490 156081 158109
106147	8	4	138733 146525 148457
109027	11	5	150655 155374
109313	24	7	94799 102108 114642 125062 128812 138024 141223 146336 150028 150805 152292
114013	26	8	149873 162257
105863	24	11	151241 154496
114436	26	8	146144 156480 158727 162047
128536	12	6	138733 143568 156524
147825	10	4	113352 116783 126157 159480
152254	13	5	111610 122853 135664 140221 149113 159380
158398	18	5	132651 134045 150604
166494	11	4	146708 156480 158109 158727
167152	15	5	138733 143568
170551	11	4	144248 158727
177067	14	4	110622 122029 154397 156183
174665	16	5	102329 123792 139638 143055 146506 154709 160473
166015	23	8	119270 123661 128812 129794 137681 139280 155183
132547	25	8	133068 136381 154107 158050
154474	27	8	137652 142994 154809 155680
107675	11	4	82768 97160 110971 120132
107737	31	8	152883 160501
117928	42	14	155074 157501 161544
149590	32	6	153086 154277
107370	8	4	140862 162047
169264	15	4	131412 142081 148510
170153	42	7	159241 162271
147142	9	4	105920 124799 135518
109	12	6	126310 136364
1577	22	10	151866 156480 160286
106204	70	25	153027 160256 161091 162047
134579	24	6	141557 144322 145970 154484 162047
139068	10	5	133377 145970 157593
133437	12	4	139931 145938
155748	24	5	124919 128223 135664 147952 158028
109931	11	4	135340 135566 139190 156480
141402	52	14	139140 143337 144294 144741 148695 148759 152917 155146 155742
133710	27	8	156480 156486
170961	54	13	141830 143337 152224 153490 156480 158999
136024	8	4	93074 109090 138732
104829	25	8	130110 131347
163006	30	7	154277 156480 159943
120574	21	9	156175 156486
101104	8	4	146525 162508
110769	11	4	90691 109389 119209 122209 140862 147263
129425	6	4	147677 154484
135168	14	5	124638 125773 135039 137293 146281 160747
117138	12	5	142533 145442
117646	12	5	155680 159908 161560
133159	27	7	139140 145014 145442
133163	23	9	149267 160858
100157	13	5	117301 137293 145174 145355 146142
127154	20	7	156781 158050
139759	17	6	140838 143735 158898
179137	111	20	152086 153962 156183 156480 158028 160256 162257
143458	25	5	97074 98680 101056 107908 113038 127572 143146
1819	10	6	147810 151214
121188	10	5	103611 117461
109889	28	9	158199 161928
122480	17	6	124818 128958 139809 160858 162296
123159	20	5	157092 160858 162296
132524	19	7	142682 145732 158109
141950	43	10	109053 119843 123159 145442 145938 150470 150888 155586 158050
151927	26	8	132358 134538 135493 135909 140577 144714 148987 153086
133125	33	11	127663 131059 145014
133169	37	11	153163 155179 160858
164801	9	4	94154 105679 126258 154277
157212	17	6	146703 148086 154044
105345	17	8	131347 148291 159380
167764	13	4	147316 157275
168846	22	4	78273 79967 99575 100413 111038 115013 115548 126377 126637 131473 134386 144556 145279 147610
179453	12	4	145307 146703 160326
182615	32	4	118906 120443 126377 126637 127206 128100 130333 131551 135672 142682 146125 150655 153276 156533 162516
122948	31	9	158811 160870
160553	49	11	141420 142226 142734 153276 158706 160256 161223 162271
115040	10	4	139638 155822
126743	12	4	139638 145989 151902 155822
128556	8	4	139638 155822
128558	8	4	139638 155822
128560	9	4	139638 155822
135498	13	6	98847 110516 140577 144714 153086
136596	35	13	157095 160809
147990	8	4	139638 145989
135771	8	4	123832 156975
127206	99	24	150655 151732 154462 158050 158226 159437 160809
158619	14	5	109090 154277 154562
105492	11	5	156217 162047
115909	27	9	124482 127044
115917	8	4	152224 158109
131231	7	4	136142 146708
104552	15	6	139162 152653
102854	32	12	140838 144475 156066
105135	6	4	119746 133628
106238	7	4	92084 109090 141896
108940	11	5	122918 132084 132548
109197	15	5	142567 153041 154184
112320	18	6	106065 109090 140463 142801
113853	14	4	105728 109090 112802 115548 117911 132651
115244	17	6	117185 124934 137149
119685	11	4	109090 121624 125773 128599 140463
120294	15	5	126258 160747 162047
121196	13	5	103611 125371 145442
122441	8	4	76790 115102 140463
132360	23	9	157804 160867
133121	10	6	117523 117549
133747	36	9	140838 142793 144322 155444
135877	22	6	75309 103611 107269 107781 116956 123711 124934 134386 140838 144322 153041
135983	10	4	103611 115102 115907 140577 144714 153086
136217	16	6	139140 140577 144714 153086
140631	10	4	131347 140577 144714 153086
140769	63	17	159482 160445
142691	12	4	142567 144714 153086 154396
144070	9	4	153242 157804
144782	24	7	146348 153086
145915	22	5	141927 145442 146690 148513 155025
149996	8	4	115462 128590 162047
150278	21	7	146703 149769 156480
150848	17	5	156480 157804
151789	21	8	147677 152923 157804
155543	9	4	152224 153086
156898	16	4	75309 78302 84293 91518 109090 116956 136247 138182
157835	20	8	154277 160883
159175	11	4	119209 140577 144714 153086
160674	35	10	146703 153086
161616	16	6	154858 156480
162576	23	6	136381 147677 148656 153242 154277 161650
164983	54	17	142567 153086 154277
168430	28	5	129565 133068 154044
174719	12	5	146748 154277
176351	26	6	127741 134458 136247 140838 143568 145866 147276 156183
180445	11	4	122029 133146 137293
183055	36	6	126107 140208 148671 148789
101599	15	7	162047 162055
102557	19	6	142957 147316 156480 162047
120274	9	5	141306 158028
127132	10	4	132569 134534 158050
161594	80	20	160256 162293
166245	30	9	146680 148789 154277
103972	42	15	148789 155146 156480 159902 162047
111915	11	4	72315 78852 85533 100162 106507 110971 128473
1070	43	16	160026 161402
170293	34	8	127663 134862 135678 136330 141927 142226 144270 146592 150655 156781
126036	17	7	131059 145014
133129	18	6	131059 137284
133133	25	9	149267 160445
133137	18	7	149267 150655
133143	27	8	149267 157480
133145	32	11	160445 160858
133151	31	10	149267 160858
133153	21	8	131059 136617
133157	17	7	131059 141114
133161	22	7	149267 153163
133165	32	10	149267 160858
133173	24	8	149267 160858
164959	15	4	90386 94407 94799 97890 98669 109259 112799 117472 131059 141114 143835
138416	24	7	157975 162386 162534
118328	18	8	134392 135672 161460 162257
154939	54	16	161675 162271
157106	29	7	100907 114144 114958 120897 123590 123832 136167 150503 156433 160676
165235	16	5	143049 153086 156480 158050 158811
167488	26	7	127446 131291 140472 143186 152224
175603	25	5	124767 127873 135039 142929 154277
178639	14	5	100257 111038 121012 124482 135672 137187
124861	29	11	151683 156486
140619	9	4	141420 151683
116261	32	11	155163 160256
133	13	5	135974 136713 137835 155089
143	8	5	138320 150724
1065	8	4	115830 159803
1109	9	4	135974 139326 147882
1386	15	7	135678 135974 145583
122932	16	5	134534 158050
132954	10	5	120443 124871
126803	10	5	126599 138156
130512	9	4	146106 148457 150805 160809
178323	55	9	152923 155460 156183 158983 159517
150931	16	5	60986 83814 109090 115727 136510 137293 140271
104386	34	11	142567 144270 144475 154277 162047
110104	17	7	148789 156480 162047
115151	21	6	137652 146708 148441
119672	19	7	132838 141927 155151 157501 162047
119677	9	4	66239 136142
120278	14	6	112824 143049 159437
122050	11	4	143049 144928 148546
122351	7	4	123689 124482
126160	9	5	130110 133400
127315	45	15	161046 161091
135557	15	6	156480 162047
144222	16	6	110787 117657 142793 142981 153027
107137	37	14	152865 159380
118392	22	8	130333 142214 145741 152565 154785
120438	13	7	146325 152917
121781	20	7	150549 153517
122246	18	7	144270 156372 160336
131098	9	5	153242 154484
132626	14	4	70763 77619 78203 82977 89445 114894 130369 141145
136297	11	4	131341 134401
139421	11	5	92770 111451
143053	15	6	137293 150888
117726	21	8	151683 162334
117885	20	7	153242 155454 157490 161140
118173	45	10	146971 149890 150199 153517 156975 157426 161242
128812	11	4	138322 148146
129786	10	4	134916 147369 152456
129951	23	7	137364 145095
135831	28	7	154023 155439 156975
136536	10	5	152224 160809
141135	18	7	145307 152456
142286	10	4	137293 142793 162047
152974	7	4	101526 140838
166952	18	6	150655 151902 155163
120412	23	7	129711 142793
150774	12	6	92420 158798
105709	12	5	126326 140507
128908	33	11	148231 157501 158050
165643	30	8	110103 116064 137293 146142 154173 154485 158050
166379	15	5	135672 137293 146281
150894	23	4	106053 107945 110128 118957 124482 127206 127446 130333 133347 144741 151902 161286
128594	58	15	152086 154041 158050
102604	24	9	100510 115102 119765 128876 137293
104350	53	17	149554 150146 158050
105227	21	9	154098 159886
142969	28	11	154140 157631 159380
152123	35	13	141557 142257
171179	21	5	131412 135672 139795 151683 155163 158109
179329	27	4	100413 118719 131116 131429 136724 137293 144301 147353 147952
106226	12	4	99277 115835 135664 137293
111266	20	6	150604 152958 160957 162047
132989	28	12	157501 158172 161544
144656	30	8	116171 144471 150604 155541
149130	13	6	146708 154515
160706	15	7	147677 154515
168058	21	7	134530 137293
168884	32	11	152009 152224 154259
107949	40	15	144814 155680 158028
115309	34	12	144209 145014 148802 152447
115947	16	6	120578 124482 141603 145014 146144 148012
117555	26	7	112824 118719 121477 124381 134760 138356 146461
122876	11	4	121888 124871 125565 135026
137859	20	5	130333 131341 144741 144932 146719 154746 160462
168740	17	7	129437 146680 155973
169958	53	13	156778 159927
1832	36	11	145644 148149 151117 153637 156307 156480 157679 159048
136666	21	8	146708 153276 161046
141395	30	11	141557 149678
146904	33	11	147677 148650 153276 156480 160020
148685	22	8	145821 153086 158050 158811
161958	32	9	142013 153276 154277 161458
144690	10	4	131987 150748
115437	50	16	162047 162271
101664	10	4	130333 141098
134240	14	6	154484 156975 158052
135492	12	6	152544 161476
142827	12	4	141098 144931 152544 156433 156975
142839	10	4	141098 144931 152544 156433 156975
148095	17	4	130333 134916 141098 144931 152544 156433 159969 160676
150954	8	4	134916 152544
155090	13	5	130333 141098 144931 156975
170487	13	5	130333 141098 160676
126975	7	4	97355 135632
129299	11	4	135308 135786 145523
142618	12	4	97355 117950 119674 134530 135672
120639	13	4	84708 87116 112944 123527 129286
132118	11	4	100544 108876 127298 133527 143000 146525
167980	14	4	85860 89011 130512 138777 145753 153086
101322	11	5	129375 162271
143695	10	4	85757 148098
130081	11	4	137224 145523
102760	18	6	116631 117985 132596
165837	11	4	78302 82138 146144 149756 152086 162271
180161	21	5	145825 161542
118202	153	42	162067 162264
135190	16	4	115835 133208 149627
125537	33	10	151683 155151
139636	15	5	147316 160389
158844	18	8	140014 146446 155163
174841	8	4	117395 132651 137519
139114	29	5	121473 123711 133208 137330 138356 139688 144475 145307 158226
141854	15	5	109090 140862
158270	28	5	130333 132651 134075 134627 138412
163066	54	13	146281 146898 149329
113582	27	11	134354 136886 153517 154515 155163 157490
132906	21	6	146708 156372
143255	11	5	144928 156480
147726	32	11	117524 121888 140577 143835 144714 153086 161928
154065	18	4	106507 123792 131036 134534 150604
133333	18	8	127046 127298
100196	32	14	126477 147610
101848	14	4	105679 107650 127046 127668 149183
123093	12	6	144209 155179
134879	36	9	145307 158866 159290 159437
139086	25	6	114894 115102 121112 144475 153786 158226
139108	22	6	141420 144475 158226
147441	23	5	127046 131429 140664 141582 144711 154098 159290 160809
160726	24	8	126637 142793 143049
120629	11	5	81942 121477
136890	13	4	83722 85757 87761 109731 135614 147147 159380
112974	17	7	146142 147952 148291
147124	25	8	98374 117981 120760 123792 130097 141353 151683 152746 156464
112299	11	4	121987 124482 126677 143626 148457
142961	14	4	138152 141525 160957
167850	10	4	144741 145672 147771 154746
117370	22	8	126637 141059 144475 157275
147942	22	5	108453 127206 130333 141911 142567 148846 150655 152928 159767 161477 161542 162047
105873	7	4	147677 160747
121275	13	5	133085 135664 157426
129490	26	6	141263 143186 159504 160747 162047
130204	8	4	144475 161223
135023	7	4	131802 137293
141474	6	4	118906 124818
159729	8	4	111918 140862 160747
163909	29	7	126367 126662 127035 131362 136249 137213 137681 137760
185905	26	4	80157 95600 109168 109731 113245 115974 124974 126637 137293 141557 144471 151849 159517 160256
133357	43	16	145307 151125 158226
152037	81	14	131059 134171 135630 136188 139185 143626 145442 148098 148252 148875 151096 155239 158110 158811 159048
100032	14	6	121174 150005
110796	50	17	159380 160256
132484	18	4	75816 83814 93111 96439 109731 113245 131429 144301
152755	7	4	114894 140838
169782	20	4	157743 157804
133778	8	4	93424 111155 137293
113534	25	9	135672 136413 140838 149183
152099	14	4	103232 117524 117657 118719 126637
114182	53	19	146708 156523 158384
170263	51	11	154545 160950
171705	25	6	160024 162102
107000	22	9	162067 162271
112913	33	11	153094 161242
118866	22	8	145307 146281 146525 154737 156486 158667
132472	30	13	155163 158031
140315	20	5	103232 104080 112100 135493 136955 138738 146427 158351
155599	23	9	157743 158050 158351 159695
106498	16	7	140337 161928
112506	25	9	148789 156090
109810	14	6	142842 146680 152224
116837	11	5	146954 160024 161928
1765	12	6	141703 160103
101235	10	4	115410 119046 132084 142879 156185
132458	28	9	131116 150041 161725
133647	12	5	145307 160809
142082	54	14	147677 158312
1787	14	5	103646 133731 148788 151220
107445	8	4	126378 126637
126006	7	4	85901 126637
126074	14	6	122438 132651 142533 145442 148146 151902
126919	20	8	157467 159380
132070	14	5	100349 118041 125197 142533
140397	20	8	148789 151683 154515 157095
148850	9	4	93359 96247 111451 118041 137655
1815	7	4	130329 146221 147861
122260	16	5	155179 157246
142542	12	5	114764 158109
139799	14	5	130333 136142 144475 144856
135440	7	4	130381 130467 137618
148168	10	4	127400 139082
1842	14	5	142286 150414
151900	15	6	148789 158109
104123	12	6	153845 161242
119649	18	7	123952 131412 131429 136164
132494	16	6	115102 144475
140349	25	8	146460 147490
167854	9	4	131412 151009 155328
112275	10	4	92495 97274 131429 133681
132468	17	7	154627 156975
100485	39	12	154590 158028
102047	9	4	144341 149183
106234	48	16	155749 157303 158028 158840 161205
114891	7	4	124482 136142
115685	21	8	143322 145938 146591 158840
116465	22	7	156480 158028
127200	32	7	142013 146708 147952 151417 158028 158050
132122	17	8	151732 162235
133371	16	4	88536 127131 128730 139073 146142 149756 154485 155043
136530	29	12	120606 127446 142533
136620	14	6	136346 146325
136622	29	7	120500 120606 141263 142533 151104
136624	23	6	120606 127446 128408 142533 146325
136626	16	5	115462 124482 141420 144475
139584	21	6	120606 127446 142533
140228	16	4	120606 127446 128408 142533 157657
141942	23	7	120606 127446 128408 147232 152447
141970	9	4	107945 120606 128408 133173 140507
163951	22	6	144115 156372
171049	62	14	147353 149735 152479 158109 158351
111553	9	4	138128 159380
125786	8	4	110516 148098 153642
113751	16	5	123711 130271 140838
101210	31	14	158727 162047
103523	7	4	104274 113693
136576	12	5	124482 130935 143759
162210	28	6	130333 133527 134862 137149 149329 155163 158109 160295
101756	20	8	136833 138024 155193
137759	16	5	142013 156372
120301	12	5	131993 146708
144614	15	5	133918 137293
1578	11	6	159717 160286
131148	7	4	123792 149043
112412	23	7	144270 145307 145442 150875 155781 156090
115711	19	5	121477 126940 137293 156090 158050
133988	8	5	136741 156372
114250	58	20	158031 158050
168036	6	4	98669 113623
174017	32	6	159241 161544
144716	78	23	153276 156480 161928
110970	9	4	154484 154513
128842	21	6	124482 131891 134421 142094 145442
122043	9	5	137293 141306
136534	10	5	135469 160809
157154	12	6	135672 154572
104050	8	4	63341 125197 146870
103208	9	5	144322 144992
109064	9	4	126637 133681 147952
109323	11	6	157804 162047
113214	11	5	127046 131429
114563	23	8	145095 147952 162271
141642	18	6	136142 140577 144714 150031
160862	12	4	86953 89636
130374	20	6	122254 131156 138452
114240	11	4	99150 124905 136949 141263 148441
2220	22	9	147677 161826 162476
103057	27	10	139748 144980 145355
128622	16	4	158727 160256
155966	38	8	158109 160007
162634	21	6	149267 158050 158811
164933	43	12	152303 156781
167858	23	5	154277 156081 156480
184739	11	4	138733 158367
113139	9	4	114153 125197 128590
115727	19	8	135672 156975
148048	18	7	147677 154485 154858
148448	7	4	116599 127581
156779	12	5	127206 138412 145672 153718
177119	25	6	139172 154515 155778 156183
132434	7	4	107030 115900
100038	8	4	134352 137293 142994
103221	19	8	132392 134534 137495 144008
111287	30	10	140862 153965 156480 162047
116301	9	4	124482 156486
117017	17	6	140862 160747
118248	37	12	146708 147049 147232 152908 153170
120795	30	11	147954 162047
130862	12	5	94239 118637 147353
133583	24	8	152431 155482
135178	11	4	124482 142793 144475
136754	17	4	126477 157961
140878	13	6	137364 144886
142675	11	5	137364 146142 148098
145142	38	12	146708 153086 156480
145180	27	10	135672 142533 151902
147744	13	4	90854 131429 134458 137293
148709	11	4	100955 128620 129087 134534 154277
150657	19	7	144711 145307
152242	10	4	94154 103126 109389 110395 115835 137293
153836	10	4	142226 143485 146106 161009 162047
155774	9	5	150751 159380
157057	10	4	92223 121477
157164	14	6	126157 127341
157308	7	4	115835 118025
159000	26	9	130463 131987 134576 147610
163464	23	6	109731 112824 118653 119209 137293 138804 150748
164264	24	5	141420 142013 145307 162055
165753	6	4	80914 143626
168838	20	5	103232 106548 107030 117009 119209 121867 132392 155151
169034	12	5	146144 146281 159408
176173	33	7	156480 157804
177483	16	6	150655 154858
179495	23	6	148759 156480 158028
183159	22	4	153735 158351
144196	18	6	124482 138804 140838 151369 155146
102798	35	13	145690 150031 155105 160809 160937
166627	11	4	77237 100959 106065 113881 116319 117574
1528	25	11	158655 159501
145088	16	4	69928 74590 97452 110997 115907 125514 140577 144714 153086 162083
135444	13	4	80188 90492 91116 103571 118056 121592 143185
142117	13	5	137293 146144
157186	16	6	157975 158109
105254	64	21	155815 156480 160742
131556	11	4	132973 142061
147010	10	5	147954 154484
155627	15	5	123527 138542 147954 154484
167986	19	5	157804 160858 161089
168772	25	6	141927 153086 155179 156113
173823	39	10	140014 140472 142257 142682 158050 159417 161542
184313	7	4	139140 146919
108871	28	10	156183 160256
110339	18	8	144475 154785
117474	10	4	144115 148671 160501
145771	12	6	154485 161367 162047
146680	7	4	113226 158706
147911	35	12	154259 154515 155799 158109
148857	10	4	93280 99091 122853 130910
151587	16	4	127496 127544 145307 145318
152053	10	4	42496 72315 76258 93424 161223 162047
161062	32	6	137652 150094 151189 155439 155616 156183 157085
164667	10	5	109731 119209 139005
169752	10	4	102741 111664 121477 137760 139280
171695	17	4	135672 148789 158706
175233	23	6	154858 157484
177993	22	6	150655 156183
183703	40	7	119302 121888 135765 138749 149267 150147 153242 156523 158028 160109 161046
187429	15	5	156778 161852 162294
109277	13	6	143211 153906 154972
112501	17	5	152456 154972 156433 156975 159526
112594	12	4	123832 141263 154972 156433
112909	10	4	141098 142793 156975
134234	26	7	159344 159526
134338	9	4	146708 153972 156975
135729	9	4	123832 156975 160809
135763	11	5	142567 147369 152456 156433 156975
144686	12	5	130333 134681 147369 156975
152870	13	4	130333 134681 135672 152224 156975
152896	11	4	123832 156975 162174
152984	9	4	134681 135672 138326 156975
154077	9	4	114958 123832 156975
1553	23	8	143892 160286
106443	30	9	94158 97242 116476 118653 132976 134458 150005
152089	11	4	87100 99774 115727 121393 142675
116169	19	8	131341 152224 156975
174479	14	4	134862 135672 140413 146281
104013	12	4	118210 138152 152958 157937
104015	8	4	106548 152958
171259	10	5	134404 139541 142352
104093	30	10	161544 162047
1558	23	10	123023 133171
102826	16	8	143337 154846
140773	27	10	156480 161561
124442	10	5	131429 137293
2223	29	12	134926 158488
101975	7	4	107269 162271
118105	15	5	121438 124482
139761	11	5	151683 158898
105375	20	5	122968 123451 126970 131429 137293 148457
113263	10	5	105920 133400
146305	17	7	155123 161740
127234	19	7	108521 113868 135664 162047
127724	24	7	135493 145355 156480 156486
133229	23	8	137293 147649 148991 155541 156433 156975
133581	11	4	146680 159380
141485	6	4	142226 159380
150364	8	4	137293 152665
153672	11	6	109168 147954
160201	33	11	157975 161544
100150	20	9	155163 162271
115160	8	5	135664 137293
125906	16	6	119765 140862 142272 146414 154387
126781	6	4	158727 162047
127112	35	11	145866 149761 152883 154484 156480 156533 158226
155119	6	4	94154 146070
164905	22	7	94154 116319 142257 152224
165855	12	5	111918 112341 118906 120443
170451	15	5	147677 160867 162235
171167	11	4	135672 142226
171169	13	6	135672 142226
109945	10	4	108225 111806 115835 132394 146587
109947	11	5	137681 160858
127194	30	9	131347 134337 134534 140664 147952 151987 160809
116415	11	5	103048 117657 126220 150470
135240	13	5	154484 156975 161928
162968	24	6	144741 159482
168218	20	7	129075 137571 144741 159482
128715	7	4	119493 153242
175639	11	4	153041 154259
100505	10	4	133160 144209 149183
105073	10	4	120065 152224 157898
111811	10	4	137293 156629
116857	32	12	154318 155676
117194	40	10	146708 156113 160667
131176	25	6	157804 159380
134583	13	5	150655 158226
137614	8	4	142994 146708
140291	21	6	144402 146144 152086
158414	24	6	135493 137224
160882	19	8	144248 153086
171213	18	6	143186 148146
170285	18	6	142226 155179
101413	18	7	145355 147263
116975	42	14	146281 146461 147981
146922	14	5	93138 135493 147952
155109	25	7	148721 149463 150468 156489
111624	14	5	133681 137293 158050
163587	25	7	149903 158050
169168	21	6	134916 137208 153276 161544
160161	14	4	111396 115462 121393
116943	26	9	151334 161633 162047
119904	13	5	140304 140838 156975 160116
119909	10	5	142682 155680 156975
146264	9	4	117141 140838 142682 156975
127861	11	6	134045 144475
150552	14	5	84934 98340 98564 103611 127446
160236	15	4	115539 145014 158050
164729	22	5	146592 146708 149267 153163 155179
116738	13	4	115548 144475
128862	13	5	117192 143528 153962
132664	17	7	137208 157085 158109 161928
147232	34	8	149310 156964 157045 161087 161928
157385	6	4	153276 154098
145765	18	6	132651 146186 146281 147677 160805 162271
114417	9	4	127341 135664
148365	11	4	150655 151683
151515	31	11	139028 153978
177725	11	4	152665 156183 157104
125912	16	7	103213 106963 110483 142712
140962	12	4	142793 159437
101273	23	8	101070 140463 143049 146270
101648	16	7	145307 148395
101884	12	6	103611 111380 111798 134534
102354	41	14	153276 158226
104608	9	4	134627 137293
116205	9	4	144270 144475
116281	13	7	142793 144475
116770	15	5	126367 126637
121186	16	7	109090 153086
